AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,AR-0,
2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,4,4,2,3,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106496.0,401058.0,160015.0,161180.0,214122.0,281758.0,139201.0,260825.0,224480.0,191543.0,174306.0,307688.0,155405.0,267011.0,174884.0,165983.0,172189.0,190654.0,180726.0,378212.0,131775.0,126508.0,226302.0,187913.0,198907.0,130537.0,166836.0,168633.0,137212.0,194471.0,149043.0,145955.0,249283.0,196813.0,174659.0,515124.0,180291.0,118919.0,192022.0,197771.0,140000.0,180463.0,134816.0,265288.0,127897.0,183817.0,177327.0,137661.0,164842.0,124519.0,156009.0,681696.0,182722.0,559181.0,366656.0,185033.0,142385.0,116407.0,160002.0,162096.0,138585.0,268023.0,210658.0,150181.0,
164757.0,299072.0,159349.0,198418.0,221030.0,191901.0,160158.0,287538.0,191989.0,240723.0,139714.0,304562.0,153345.0,155739.0,185231.0,185462.0,135969.0,239912.0,263370.0,199018.0,173498.0,154789.0,244717.0,204290.0,189064.0,135005.0,161814.0,167208.0,147687.0,210717.0,256064.0,121365.0,198047.0,175451.0,168960.0,1.06336e+06,232068.0,146063.0,202217.0,218240.0,129315.0,169615.0,125411.0,485781.0,130352.0,197451.0,228378.0,116697.0,170523.0,121993.0,176962.0,603337.0,177517.0,664125.0,193161.0,162955.0,294030.0,122352.0,157265.0,166233.0,163114.0,212184.0,187677.0,171478.0,
163597.0,365083.0,155474.0,176324.0,216243.0,190248.0,195980.0,154081.0,183990.0,187326.0,155786.0,272525.0,164088.0,231730.0,159029.0,207125.0,138625.0,187373.0,224674.0,177878.0,187561.0,167479.0,298005.0,161883.0,310769.0,137042.0,160476.0,176771.0,140133.0,212669.0,263804.0,125527.0,230058.0,171725.0,168784.0,1.27874e+06,236991.0,142787.0,188745.0,215043.0,162271.0,169647.0,127074.0,397055.0,135213.0,177755.0,189141.0,148827.0,162522.0,129797.0,162474.0,539216.0,175737.0,499945.0,491867.0,164453.0,169307.0,123389.0,166579.0,163265.0,146308.0,244425.0,221525.0,170275.0,
132198.0,348692.0,167623.0,158402.0,192840.0,176143.0,175298.0,140709.0,208777.0,204583.0,139927.0,299494.0,148108.0,211629.0,201267.0,254694.0,302190.0,181926.0,183283.0,171074.0,223805.0,137352.0,280821.0,193245.0,184149.0,128497.0,156951.0,182208.0,134327.0,260893.0,249391.0,129436.0,263270.0,168850.0,168904.0,1.17523e+06,206279.0,128476.0,181809.0,204551.0,122365.0,168558.0,141683.0,347859.0,129883.0,187882.0,188961.0,168701.0,187305.0,130985.0,170410.0,491339.0,180212.0,472119.0,475229.0,169649.0,267796.0,121794.0,161031.0,164533.0,147068.0,197152.0,195616.0,218719.0,
135486.0,377713.0,160665.0,206184.0,231866.0,299426.0,194875.0,314008.0,187214.0,197250.0,150005.0,284892.0,152133.0,267717.0,177966.0,220057.0,324401.0,173131.0,147807.0,183002.0,220812.0,155263.0,172336.0,200453.0,238092.0,158244.0,157887.0,188385.0,150100.0,232040.0,142626.0,127943.0,238621.0,172130.0,172210.0,1.11242e+06,217236.0,127428.0,182044.0,200291.0,190310.0,166182.0,139970.0,233307.0,131112.0,175013.0,192598.0,193245.0,163183.0,130549.0,165105.0,757119.0,176961.0,771942.0,397242.0,160801.0,148456.0,139187.0,159179.0,164765.0,152629.0,245445.0,205282.0,224138.0,
131421.0,325681.0,167567.0,212398.0,205217.0,228403.0,158907.0,321037.0,194536.0,198804.0,141954.0,271163.0,150788.0,162109.0,177519.0,206307.0,299107.0,175384.0,148265.0,204765.0,139517.0,137070.0,308598.0,192970.0,353607.0,128135.0,159515.0,171357.0,143712.0,213605.0,153162.0,162903.0,243448.0,187192.0,168107.0,1.25552e+06,206768.0,140590.0,198468.0,210027.0,189049.0,174935.0,130680.0,471659.0,138189.0,186285.0,209558.0,206287.0,219049.0,126404.0,184505.0,475686.0,182834.0,520341.0,332368.0,163105.0,116432.0,119946.0,164348.0,169710.0,160169.0,228982.0,193111.0,161215.0,
155326.0,326477.0,156552.0,223607.0,218592.0,220736.0,172161.0,328416.0,174680.0,187212.0,191599.0,207010.0,193857.0,258413.0,193185.0,169629.0,154827.0,178676.0,171774.0,188529.0,141985.0,147877.0,276093.0,201211.0,292155.0,130067.0,160030.0,185195.0,137693.0,190371.0,155031.0,152531.0,198486.0,185538.0,171101.0,1.24668e+06,208949.0,126312.0,198526.0,163910.0,172086.0,175030.0,133214.0,309325.0,136684.0,167256.0,219274.0,150750.0,174934.0,122991.0,167186.0,471847.0,182014.0,433899.0,120826.0,160205.0,146148.0,138875.0,166417.0,169117.0,153445.0,179961.0,189793.0,220461.0,
127805.0,405338.0,165602.0,204539.0,215622.0,335828.0,154198.0,131207.0,174766.0,191652.0,162391.0,209231.0,180772.0,183823.0,173543.0,168914.0,281559.0,201471.0,172042.0,226382.0,136979.0,184251.0,278103.0,211307.0,150498.0,119396.0,174329.0,183370.0,146280.0,258135.0,157423.0,141112.0,223416.0,191580.0,171939.0,1.19181e+06,217718.0,138020.0,193062.0,210695.0,125693.0,182227.0,139417.0,292940.0,137586.0,194195.0,161782.0,181538.0,155472.0,122820.0,176478.0,608344.0,187059.0,533356.0,213346.0,174694.0,124154.0,124209.0,167433.0,162551.0,153098.0,242447.0,189415.0,206803.0,
147303.0,599182.0,169465.0,152805.0,265039.0,222047.0,120315.0,173521.0,179992.0,206117.0,222974.0,268100.0,199174.0,202495.0,192504.0,200041.0,142208.0,184745.0,150294.0,173874.0,120630.0,166277.0,302487.0,202635.0,191818.0,121643.0,159113.0,167731.0,139575.0,206176.0,245765.0,123867.0,200459.0,180637.0,172187.0,1.22103e+06,209038.0,131505.0,219575.0,204912.0,123801.0,178004.0,119234.0,532220.0,137555.0,215522.0,216831.0,192475.0,182692.0,148786.0,175372.0,536303.0,181590.0,481623.0,134785.0,154458.0,120835.0,149395.0,160578.0,165119.0,303290.0,199863.0,177272.0,147382.0,
146931.0,363390.0,152205.0,140630.0,298880.0,241508.0,125533.0,131727.0,212039.0,195494.0,236003.0,290599.0,183837.0,168877.0,168670.0,197922.0,294462.0,172101.0,162387.0,231241.0,155834.0,141462.0,251552.0,173404.0,157507.0,150299.0,169007.0,199704.0,138940.0,225462.0,228717.0,163861.0,200476.0,170794.0,170470.0,1.18063e+06,216094.0,131618.0,199904.0,207145.0,120108.0,181138.0,141654.0,411313.0,126593.0,227461.0,203553.0,143486.0,177413.0,128536.0,164589.0,862796.0,190931.0,443812.0,251214.0,161285.0,307116.0,152015.0,161219.0,161327.0,190086.0,196838.0,178690.0,167911.0,
148280.0,396427.0,150019.0,232284.0,227583.0,240135.0,165341.0,144617.0,203941.0,187463.0,215982.0,292353.0,163162.0,210453.0,194855.0,185163.0,158527.0,183729.0,146220.0,173590.0,119552.0,156778.0,166482.0,174838.0,261882.0,148139.0,171737.0,209469.0,158518.0,177411.0,139939.0,128581.0,205656.0,188151.0,167801.0,1.1282e+06,249278.0,133168.0,203263.0,201356.0,186447.0,171006.0,119894.0,489240.0,133016.0,215228.0,169508.0,142527.0,175568.0,117198.0,164533.0,485225.0,183855.0,504451.0,385232.0,170131.0,254183.0,117232.0,166405.0,167838.0,248349.0,236847.0,178799.0,155124.0,
155045.0,350610.0,157961.0,138247.0,189101.0,271753.0,129239.0,137819.0,171795.0,244071.0,201880.0,266488.0,180115.0,159576.0,186255.0,194493.0,281222.0,184715.0,137980.0,195238.0,128059.0,141324.0,285150.0,166575.0,160359.0,154563.0,174502.0,205643.0,154936.0,249879.0,137848.0,166239.0,200531.0,174978.0,163534.0,1.1881e+06,196253.0,136949.0,185609.0,217326.0,123179.0,170124.0,134839.0,505985.0,129094.0,190084.0,188717.0,206693.0,188374.0,122949.0,165692.0,861637.0,190719.0,487659.0,245534.0,163022.0,229556.0,124745.0,166952.0,169491.0,243651.0,242871.0,204446.0,164712.0,
156691.0,337714.0,159907.0,202981.0,227034.0,222177.0,125565.0,141457.0,200226.0,201401.0,166156.0,260628.0,192001.0,256672.0,171150.0,202387.0,322745.0,225615.0,151298.0,194928.0,237202.0,130293.0,286545.0,172673.0,210698.0,145276.0,165808.0,194142.0,156279.0,234228.0,138701.0,127144.0,204567.0,199980.0,166790.0,1.17517e+06,222996.0,133950.0,180116.0,201204.0,126829.0,170290.0,133286.0,339155.0,269421.0,211063.0,165989.0,197691.0,173201.0,124705.0,161709.0,1.0517e+06,180645.0,682910.0,243030.0,157604.0,183195.0,133981.0,162987.0,165255.0,163795.0,256652.0,204033.0,162750.0,
111854.0,333227.0,168629.0,144899.0,177831.0,386286.0,179567.0,157460.0,211950.0,208957.0,179138.0,251248.0,230415.0,263471.0,187400.0,203052.0,152092.0,174721.0,163797.0,164886.0,222144.0,165406.0,169441.0,161581.0,247657.0,142525.0,170013.0,174100.0,133532.0,196755.0,143991.0,129662.0,200926.0,180332.0,172313.0,1.03252e+06,191782.0,131825.0,173823.0,228304.0,127984.0,164417.0,140923.0,308734.0,329004.0,187589.0,219142.0,182836.0,190620.0,113971.0,167945.0,590506.0,264305.0,462599.0,395953.0,163975.0,143989.0,162357.0,163500.0,166769.0,184370.0,209269.0,197397.0,158874.0,
116308.0,382028.0,164805.0,144516.0,177446.0,231936.0,117475.0,142935.0,224291.0,202673.0,215988.0,225871.0,216720.0,273400.0,171164.0,203994.0,145668.0,212260.0,160745.0,226619.0,137780.0,149072.0,175661.0,202652.0,147529.0,149599.0,173408.0,177647.0,142111.0,215957.0,203490.0,132429.0,178005.0,180309.0,177998.0,1.16842e+06,239112.0,152008.0,192909.0,182722.0,126957.0,174711.0,121273.0,331460.0,349990.0,189327.0,220524.0,126738.0,169304.0,115821.0,166495.0,579542.0,277369.0,507072.0,421636.0,167875.0,264902.0,133772.0,159030.0,163129.0,208112.0,179120.0,207000.0,171008.0,
139838.0,355446.0,169226.0,239293.0,199084.0,216027.0,124129.0,310909.0,187697.0,208080.0,206980.0,227487.0,135630.0,212761.0,188793.0,190582.0,139979.0,180227.0,156903.0,241808.0,143666.0,132938.0,175038.0,192912.0,170202.0,163815.0,163003.0,163298.0,159390.0,234824.0,192136.0,154937.0,203886.0,181371.0,196273.0,1.20233e+06,185178.0,178760.0,185190.0,196499.0,180453.0,171486.0,128699.0,205522.0,350185.0,198964.0,170168.0,579991.0,174951.0,122235.0,154936.0,854272.0,257018.0,478115.0,404670.0,159783.0,269295.0,127418.0,166114.0,172587.0,197778.0,228412.0,203366.0,174094.0,
111679.0,320311.0,169342.0,264352.0,198248.0,219299.0,119335.0,272788.0,183200.0,214540.0,184066.0,245121.0,177174.0,155569.0,170852.0,206268.0,142199.0,235726.0,142118.0,262817.0,140742.0,136240.0,188666.0,202658.0,259458.0,140362.0,173464.0,178915.0,140950.0,194786.0,200345.0,143795.0,212134.0,178300.0,190818.0,1.27664e+06,139515.0,173263.0,200850.0,183466.0,131026.0,174306.0,119276.0,203784.0,285846.0,209308.0,223575.0,1.33617e+06,187806.0,123010.0,160023.0,834294.0,268413.0,443194.0,578024.0,157569.0,150074.0,154877.0,167674.0,169345.0,233797.0,236313.0,195346.0,157101.0,
156402.0,386204.0,185927.0,141601.0,220877.0,272511.0,118950.0,269803.0,188149.0,209276.0,151046.0,221736.0,162747.0,162749.0,196850.0,187071.0,168576.0,183129.0,171610.0,240388.0,206429.0,153914.0,170194.0,199170.0,158960.0,153311.0,179059.0,184170.0,135995.0,253671.0,187968.0,138103.0,237543.0,184013.0,178526.0,687811.0,196992.0,172020.0,208716.0,207200.0,173753.0,171352.0,123516.0,208106.0,319029.0,175016.0,219877.0,944214.0,161484.0,126994.0,182718.0,553977.0,297076.0,532626.0,605535.0,155495.0,198777.0,135615.0,166788.0,167595.0,168177.0,262886.0,203108.0,164665.0,
111810.0,628186.0,175275.0,139576.0,206614.0,289394.0,162913.0,288636.0,213981.0,214203.0,147957.0,239103.0,187486.0,168409.0,196694.0,187759.0,303426.0,177809.0,141486.0,299732.0,155964.0,183203.0,194720.0,201063.0,135344.0,179036.0,201888.0,179222.0,143846.0,237063.0,263377.0,151903.0,262441.0,163991.0,184253.0,137107.0,263175.0,148552.0,194028.0,209393.0,132384.0,167274.0,125614.0,167737.0,393937.0,181437.0,234744.0,1.1098e+06,166558.0,131169.0,165494.0,573375.0,175011.0,462788.0,743222.0,156992.0,127533.0,129137.0,167003.0,164517.0,216806.0,228697.0,170440.0,167337.0,
109564.0,361466.0,173794.0,232249.0,218474.0,332426.0,204770.0,145676.0,234236.0,220232.0,143852.0,288638.0,189712.0,156453.0,173845.0,181157.0,156433.0,175997.0,162560.0,239965.0,207536.0,140396.0,201119.0,200035.0,319462.0,136347.0,197275.0,179128.0,151987.0,239140.0,192551.0,130135.0,287739.0,198805.0,178370.0,150260.0,187071.0,151930.0,190885.0,212807.0,145336.0,172084.0,142582.0,168094.0,351864.0,206720.0,168409.0,1.54973e+06,169704.0,133235.0,175497.0,1.02136e+06,180100.0,573259.0,715753.0,168299.0,142585.0,120124.0,167436.0,169403.0,218957.0,278784.0,165556.0,156071.0,
151381.0,410818.0,171336.0,163172.0,209981.0,293039.0,165959.0,305005.0,185778.0,200071.0,159976.0,259781.0,181054.0,169937.0,197063.0,191398.0,319248.0,188482.0,134350.0,225972.0,229445.0,147784.0,201392.0,213731.0,216352.0,161273.0,179997.0,195162.0,162129.0,214245.0,137337.0,126415.0,190199.0,193173.0,173258.0,132087.0,209011.0,147262.0,191281.0,231514.0,139076.0,196124.0,137987.0,200371.0,295956.0,191544.0,216616.0,888578.0,169113.0,150207.0,161411.0,523354.0,188133.0,513591.0,690965.0,167902.0,153408.0,136800.0,170080.0,166460.0,204555.0,268817.0,207650.0,157083.0,
171983.0,362715.0,173045.0,254281.0,200989.0,213912.0,195448.0,149804.0,182589.0,191351.0,181670.0,287743.0,162738.0,159039.0,164683.0,190831.0,152305.0,186414.0,182739.0,174876.0,227495.0,140883.0,169221.0,174961.0,257450.0,141705.0,181884.0,183113.0,162020.0,239896.0,262181.0,126229.0,277683.0,166325.0,176570.0,134143.0,207789.0,728198.0,192935.0,218900.0,124509.0,181029.0,135473.0,208511.0,352913.0,194816.0,223323.0,881156.0,168860.0,129643.0,161920.0,885710.0,180438.0,538651.0,812487.0,160543.0,121526.0,118900.0,168933.0,169101.0,216979.0,200412.0,230947.0,139776.0,
164947.0,372727.0,193355.0,225072.0,203230.0,321160.0,208229.0,168568.0,183995.0,200374.0,164875.0,236376.0,169105.0,149821.0,171891.0,177635.0,140153.0,190747.0,145348.0,231463.0,177274.0,140638.0,170803.0,219206.0,140487.0,143721.0,171182.0,200761.0,145229.0,271662.0,147940.0,141303.0,182348.0,171833.0,177417.0,144372.0,212577.0,865253.0,190579.0,220220.0,123050.0,165670.0,150049.0,178325.0,335108.0,187097.0,192001.0,898328.0,168448.0,137891.0,168555.0,450540.0,181392.0,537759.0,634493.0,160695.0,120309.0,141797.0,535555.0,167544.0,202423.0,269754.0,233858.0,163911.0,
161978.0,378423.0,167158.0,140956.0,198385.0,351739.0,125913.0,291505.0,199989.0,193253.0,142404.0,250816.0,151203.0,153554.0,169097.0,206869.0,288670.0,187405.0,170116.0,227137.0,155310.0,130807.0,197266.0,171947.0,271943.0,151058.0,164349.0,190183.0,144666.0,264794.0,140927.0,141876.0,173917.0,180769.0,172052.0,145661.0,235541.0,684129.0,173401.0,205513.0,122877.0,169276.0,159093.0,231972.0,390020.0,222201.0,197976.0,1.40798e+06,180368.0,125363.0,162630.0,490694.0,249511.0,345958.0,614908.0,166703.0,122022.0,120083.0,1.18801e+06,168555.0,168212.0,204887.0,200392.0,175110.0,
115228.0,356848.0,177220.0,160842.0,224210.0,198157.0,138485.0,286293.0,191996.0,197306.0,157877.0,280218.0,159108.0,157613.0,166706.0,196868.0,310760.0,179355.0,176945.0,229035.0,197068.0,133169.0,171079.0,202602.0,317279.0,140880.0,166196.0,188717.0,146424.0,257881.0,247882.0,131864.0,185070.0,172951.0,179095.0,151196.0,214322.0,723248.0,177865.0,179878.0,171901.0,175443.0,171883.0,232255.0,332648.0,194634.0,207236.0,809334.0,189535.0,124008.0,164054.0,653255.0,253237.0,205494.0,922626.0,190594.0,126538.0,126849.0,204225.0,165756.0,179758.0,292489.0,203234.0,151940.0,
178564.0,402519.0,174426.0,132030.0,256612.0,248353.0,185485.0,303723.0,219094.0,210330.0,144180.0,270109.0,153723.0,155109.0,174953.0,205089.0,148499.0,190221.0,190776.0,259283.0,215980.0,138493.0,199629.0,194926.0,257124.0,152438.0,170794.0,183914.0,144844.0,216124.0,257405.0,153344.0,189220.0,190989.0,184566.0,147910.0,203203.0,774911.0,182114.0,177821.0,182590.0,166537.0,165233.0,179359.0,282767.0,181854.0,173960.0,886090.0,171109.0,127633.0,164307.0,163564.0,263102.0,259639.0,705229.0,191318.0,140036.0,136167.0,176171.0,167641.0,217868.0,280371.0,202678.0,160634.0,
170101.0,412348.0,165887.0,211941.0,234304.0,281423.0,121293.0,208442.0,190244.0,207319.0,148082.0,282327.0,164290.0,155137.0,177281.0,198031.0,190791.0,178690.0,192828.0,255045.0,207357.0,167589.0,209780.0,238268.0,256761.0,159890.0,163324.0,184591.0,162824.0,239615.0,269332.0,161634.0,205097.0,180743.0,174518.0,122849.0,189729.0,790816.0,192050.0,217761.0,161602.0,179133.0,148456.0,186912.0,287557.0,235253.0,207231.0,828567.0,174371.0,127433.0,161380.0,222764.0,188004.0,222058.0,727934.0,160215.0,123999.0,122445.0,219633.0,168661.0,170079.0,244296.0,195019.0,174414.0,
171471.0,379760.0,176754.0,221543.0,241160.0,225902.0,129368.0,149813.0,212248.0,203830.0,152938.0,270650.0,164794.0,166444.0,195830.0,188740.0,161122.0,185167.0,154802.0,237893.0,231087.0,133897.0,209337.0,203559.0,182083.0,157602.0,165970.0,205278.0,146808.0,256919.0,255416.0,155474.0,266032.0,177940.0,184720.0,139585.0,190847.0,861285.0,189680.0,211495.0,129701.0,174862.0,131458.0,218138.0,339113.0,176662.0,229620.0,722130.0,196542.0,124408.0,185269.0,226835.0,278859.0,231363.0,726182.0,184456.0,129591.0,133211.0,1.01884e+06,169217.0,236281.0,242549.0,199518.0,196742.0,
168648.0,320582.0,195086.0,146842.0,213910.0,344533.0,168133.0,143981.0,208207.0,215622.0,148159.0,258467.0,197062.0,168202.0,173818.0,213655.0,150470.0,216052.0,155401.0,244049.0,223157.0,139177.0,168476.0,214410.0,172377.0,166068.0,175530.0,192864.0,154050.0,224907.0,145889.0,134733.0,217973.0,171028.0,183848.0,143911.0,221104.0,715238.0,188861.0,220398.0,139324.0,179980.0,141031.0,184784.0,283702.0,179484.0,236149.0,1.06537e+06,166381.0,128112.0,175408.0,245970.0,286358.0,252294.0,676323.0,188797.0,143263.0,129391.0,456174.0,173417.0,173623.0,171664.0,169968.0,161973.0,
173376.0,556889.0,165992.0,124889.0,200722.0,295191.0,125036.0,269418.0,197467.0,220866.0,182119.0,321058.0,220902.0,162197.0,175545.0,206651.0,169195.0,182852.0,146652.0,227943.0,196263.0,174090.0,169296.0,178707.0,254565.0,135509.0,164107.0,190307.0,148767.0,234292.0,225752.0,146415.0,214761.0,183231.0,178526.0,129296.0,198562.0,761416.0,190574.0,237043.0,133155.0,189411.0,142314.0,179978.0,317753.0,195700.0,217037.0,804671.0,174058.0,125710.0,166744.0,230832.0,186465.0,229803.0,844387.0,158083.0,154296.0,130751.0,204915.0,168979.0,198122.0,237426.0,171006.0,182053.0,
115667.0,435355.0,166849.0,211816.0,200317.0,216031.0,168773.0,283290.0,195359.0,730656.0,171944.0,311558.0,185901.0,202588.0,189172.0,223314.0,156941.0,193438.0,173663.0,231424.0,138413.0,152136.0,201699.0,178762.0,275918.0,149092.0,169682.0,187843.0,150156.0,210029.0,147018.0,145417.0,300003.0,171447.0,178960.0,142789.0,211656.0,141839.0,204999.0,211477.0,182715.0,168516.0,141333.0,182985.0,570317.0,191803.0,207009.0,1.0874e+06,166604.0,128741.0,176534.0,230164.0,280255.0,233015.0,894759.0,160659.0,145071.0,139699.0,970642.0,175567.0,191980.0,220006.0,175636.0,159977.0,
139881.0,325638.0,165371.0,227184.0,232674.0,267656.0,170830.0,778572.0,197313.0,564394.0,145224.0,310213.0,199299.0,168418.0,183927.0,175985.0,291447.0,197334.0,173526.0,241621.0,202271.0,164788.0,198280.0,187128.0,158272.0,156100.0,169735.0,192946.0,151712.0,241865.0,171028.0,136112.0,219998.0,176644.0,179738.0,138425.0,230241.0,153519.0,191702.0,231265.0,179302.0,178299.0,121763.0,315392.0,261341.0,214394.0,203974.0,864437.0,169413.0,128818.0,184152.0,230983.0,288062.0,232181.0,750303.0,162900.0,149193.0,152106.0,1.21131e+06,170931.0,192202.0,216140.0,203514.0,183726.0,
131031.0,411935.0,185179.0,163174.0,200556.0,280116.0,188570.0,1.28891e+06,209717.0,814579.0,154765.0,321687.0,192936.0,165344.0,183567.0,191996.0,160553.0,196309.0,147463.0,234587.0,132489.0,153207.0,174626.0,178447.0,273647.0,148659.0,168078.0,184742.0,176230.0,254733.0,140218.0,129910.0,217192.0,191662.0,179237.0,129242.0,213033.0,179575.0,213755.0,225445.0,171133.0,195375.0,125564.0,191851.0,291441.0,225568.0,175583.0,1.09932e+06,165362.0,130177.0,171342.0,269873.0,394379.0,223715.0,827058.0,163683.0,150071.0,126526.0,1.0449e+06,167190.0,254593.0,243822.0,193792.0,159926.0,
132657.0,837546.0,176644.0,228206.0,215252.0,199669.0,177533.0,905253.0,178264.0,598541.0,220679.0,272784.0,201747.0,168996.0,188014.0,203615.0,181234.0,197260.0,175877.0,230670.0,173685.0,170853.0,201677.0,180010.0,242867.0,155240.0,169236.0,180732.0,154735.0,222932.0,206066.0,161136.0,178297.0,192354.0,179966.0,126168.0,230713.0,161096.0,198162.0,226606.0,133922.0,179658.0,135697.0,190889.0,325638.0,188009.0,182412.0,932611.0,163147.0,166682.0,166650.0,230469.0,269868.0,254124.0,625795.0,170461.0,146991.0,118460.0,212517.0,167796.0,165597.0,177786.0,197952.0,187819.0,
145661.0,819366.0,170251.0,152703.0,214976.0,311859.0,121663.0,1.03667e+06,197915.0,383524.0,234065.0,270000.0,185433.0,165096.0,201951.0,192114.0,141883.0,205189.0,171900.0,225014.0,159611.0,191873.0,209864.0,199251.0,223555.0,147693.0,178580.0,184173.0,141480.0,244743.0,232064.0,172059.0,230143.0,181299.0,176369.0,126753.0,123939.0,140502.0,169114.0,190702.0,167887.0,181026.0,126422.0,183870.0,346108.0,176607.0,241248.0,1.1025e+06,193095.0,127174.0,164663.0,149211.0,196364.0,217383.0,746387.0,164408.0,126835.0,176492.0,206620.0,171529.0,179797.0,190498.0,205198.0,202568.0,
156909.0,773410.0,169093.0,230809.0,261497.0,231308.0,243765.0,917526.0,185856.0,511372.0,461970.0,273468.0,201197.0,160303.0,193289.0,189567.0,144557.0,228984.0,160050.0,264124.0,122104.0,136842.0,175783.0,208681.0,171869.0,176001.0,171263.0,192231.0,158676.0,265400.0,235668.0,163947.0,213105.0,191979.0,179513.0,138259.0,116442.0,159379.0,208281.0,199963.0,184812.0,174236.0,136666.0,171129.0,343464.0,212043.0,176960.0,1.53748e+06,162694.0,163104.0,168500.0,154084.0,193743.0,254870.0,874292.0,164786.0,146691.0,133245.0,382397.0,174705.0,151703.0,188113.0,206891.0,168657.0,
174095.0,394757.0,173450.0,260682.0,212890.0,317595.0,264226.0,1.23968e+06,210742.0,600924.0,1.15901e+06,221482.0,201522.0,166198.0,175479.0,187638.0,153260.0,205162.0,168670.0,236491.0,211410.0,130214.0,175097.0,211390.0,183942.0,159686.0,174825.0,182412.0,154883.0,192317.0,197323.0,182239.0,218575.0,187004.0,180400.0,127424.0,149062.0,151615.0,199028.0,217179.0,187752.0,169530.0,142788.0,167762.0,281780.0,189079.0,182569.0,964762.0,172988.0,141440.0,167396.0,148408.0,244669.0,217993.0,587745.0,167472.0,131952.0,135796.0,216489.0,173256.0,200811.0,263114.0,198888.0,173283.0,
164175.0,323785.0,168772.0,151298.0,235596.0,210349.0,216794.0,900136.0,192895.0,576104.0,619556.0,219568.0,204887.0,161542.0,173933.0,189892.0,166489.0,210098.0,144430.0,231359.0,194970.0,162662.0,172744.0,204554.0,156301.0,144102.0,167309.0,174316.0,142422.0,209110.0,155205.0,174943.0,277166.0,179787.0,181631.0,147490.0,134593.0,144176.0,203750.0,231840.0,139799.0,183568.0,137516.0,170131.0,160398.0,187035.0,178253.0,213236.0,194041.0,129424.0,183720.0,260019.0,197187.0,264670.0,803460.0,160029.0,135842.0,143225.0,204061.0,173467.0,193635.0,258566.0,228993.0,170490.0,
191592.0,299990.0,169376.0,140413.0,231147.0,336071.0,218623.0,1.4683e+06,206479.0,391867.0,980656.0,263679.0,154981.0,160034.0,174121.0,209461.0,285726.0,202100.0,148335.0,226972.0,205238.0,142222.0,179376.0,178848.0,275417.0,172268.0,185086.0,186637.0,226295.0,233283.0,231706.0,175195.0,286756.0,191438.0,180196.0,126059.0,189687.0,159616.0,182179.0,215591.0,136873.0,177032.0,107714.0,165581.0,361279.0,204476.0,232281.0,186622.0,171274.0,133105.0,172274.0,249853.0,193659.0,306026.0,765796.0,175640.0,162273.0,190939.0,1.07571e+06,168548.0,205260.0,182918.0,180091.0,169445.0,
199115.0,320850.0,170882.0,138448.0,222460.0,211086.0,238352.0,1.241e+06,189719.0,828748.0,928787.0,274147.0,196934.0,161282.0,170011.0,188640.0,310960.0,238865.0,156957.0,180671.0,218203.0,150744.0,196722.0,178893.0,212182.0,157327.0,164952.0,188004.0,209335.0,270567.0,299769.0,156735.0,196827.0,179910.0,179751.0,124085.0,178769.0,148302.0,186151.0,227432.0,193922.0,174811.0,115869.0,175682.0,333662.0,216495.0,236824.0,226258.0,183825.0,124789.0,191088.0,266664.0,188973.0,273206.0,802678.0,179911.0,185875.0,143254.0,1.16265e+06,175337.0,188702.0,307685.0,169812.0,180067.0,
174198.0,355616.0,162150.0,149621.0,228117.0,225796.0,218931.0,919177.0,235605.0,624919.0,1.1715e+06,261120.0,168609.0,160178.0,169339.0,206634.0,155310.0,226345.0,177138.0,243944.0,153198.0,144348.0,218917.0,178511.0,211139.0,149126.0,194704.0,191863.0,208342.0,264430.0,142142.0,133764.0,197097.0,185622.0,177883.0,134111.0,122911.0,160054.0,197782.0,212977.0,146727.0,176162.0,120748.0,174350.0,382582.0,187513.0,177141.0,173085.0,191842.0,141406.0,190800.0,231693.0,274343.0,248275.0,891237.0,164337.0,164282.0,135903.0,777154.0,178745.0,191832.0,272861.0,179539.0,178918.0,
